"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
"6327",-2.86,5.05,5.44,-8.35,4.17,5.68,-3.35,2.48,-2.82,5.92,5.58,2.18,4.95,-1.5,0.73,0.73,-3.11,-3.35,-3.35,-3.35,6.7,5.68,5.44,-2.82,5.05,5.87,6.02,0.05,6.02,7.33,4.85,-0.63,-0.63,-2.18,0.68,4.32,5.39,3.2,3.69,5.58,-4.61,-0.44,7.77,-2.82,7.18,-5.44,4.47,5.29,7.38,6.02,6.31,5.19,6.02,6.7,4.22,5.29,-2.82,-2.82,5.29,5.29,6.7,6.02,-1.6,5.29,7.38,5.87,-2.82,-0.53,6.55,5.63,5.19,5.19,5.29,2.14,-3.74,6.07,-3.35,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,4.22,4.22,4.22,4.22,4.22,4.22,4.27,4.27,-1.65,5.73,1.5,-5.78,-5.78,6.65,8.93
"6328",8.98,-1.75,0.83,6.36,2.33,3.06,3.74,-3.5,6.6,-8.93,-3.83,6.07,-5.19,9.27,-3.16,-9.03,3.74,-5.92,3.2,-0.05,2.04,6.17,-1.31,1.84,5.05,8.11,2.23,-2.23,4.56,3.54,-6.36,6.99,2.57,7.48,7.62,6.12,-2.82,-7.86,3.45,3.59,-9.66,8.83,7.52,-5.92,-2.91,3.74,9.27,-0.34,5.44,6.55,-4.81,-1.75,4.71,-3.11,2.14,-0.39,-2.18,-5.29,3.2,-1.46,-2.62,7.77,9.08,-2.82,8.2,4.56,5.19,8.45,9.08,-1.5,-3.74,2.09,8.83,-2.72,7.77,8.16,3.54,8.35,3.16,9.32,-2.28,4.61,7.91,-4.85,5.58,4.51,8.3,4.37,9.22,1.55,-1.21,9.17,4.37,6.31,8.93,7.77,6.12,9.13,8.35,5.68
"6329",-2.62,9.03,9.22,2.14,1.89,-1.55,-9.42,2.72,2.14,6.5,9.37,2.43,-8.45,7.62,-5.53,-7.18,1.5,-6.7,-0.29,-7.14,8.54,9.27,-6.99,-4.81,6.84,1.36,5.24,-5.24,-0.15,-1.31,8.83,-0.24,2.77,4.9,3.74,-5.39,-7.57,6.46,2.62,9.27,1.07,5.49,8.16,-6.65,-4.76,4.66,-6.26,-0.29,3.35,5.78,9.08,4.85,6.5,7.43,-4.61,1.94,-9.13,1.46,1.07,-6.02,8.79,-0.78,-2.62,1.99,4.9,9.27,-2.52,-3.16,6.55,9.08,-3.69,-3.69,0.34,-6.02,8.79,6.21,-2.28,7.62,-3.69,8.3,5.97,-3.06,8.64,-1.99,7.91,-8.79,0.73,2.18,8.45,-4.95,8.25,7.82,2.28,5.53,0.44,9.17,0.15,6.07,-0.53,9.22
"6330",2.72,-0.63,-9.51,-0.63,-0.29,-0.83,-1.84,2.91,-0.24,-9.08,-2.23,0.68,-0.58,6.7,0.58,-1.46,0.15,-0.73,0.83,0.68,1.36,2.04,-0.83,3.93,-0.19,2.57,0.83,-7.72,8.83,-1.75,1.12,6.07,1.6,-3.11,1.65,2.82,-1.02,2.52,2.38,-0.24,-3.25,-0.49,0.1,-9.56,3.93,6.36,-0.24,-0.19,6.55,8.54,-9.03,1.5,3.11,7.18,-0.58,0.53,-9.42,-0.73,1.84,1.26,-0.1,2.86,-5.73,1.12,1.99,2.23,0.92,0.19,2.18,1.5,-6.5,-3.06,-5.29,-5.73,-4.32,-4.13,3.5,-3.83,-5.68,-5.58,-5.19,-6.46,2.57,-7.62,-4.81,-2.52,1.6,-3.88,8.06,4.03,-2.72,-0.83,-1.75,-1.89,-0.63,-1.75,-0.97,1.6,-0.53,-1.17
"6331",-2.52,4.42,3.79,4.22,-2.77,3.69,3.16,-3.45,-9.37,1.46,-1.5,-3.2,3.35,3.64,-2.04,2.67,-1.6,6.55,6.31,3.11,6.8,-0.34,3.59,-2.04,4.32,2.09,7.96,7.52,-7.48,-0.68,2.86,2.82,-5.24,-3.69,6.31,4.56,0.39,0.78,6.07,1.31,0.29,7.82,7.33,2.43,-0.58,-7.38,0.83,4.76,1.46,8.54,1.41,8.54,8.45,-1.89,-1.89,4.03,-3.06,2.14,3.69,-4.81,6.75,7.04,0.92,-0.97,7.72,6.65,8.5,6.7,2.86,3.59,6.65,6.89,6.02,3.93,6.7,6.41,3.74,3.11,6.75,7.28,3.06,1.31,-1.75,5.34,6.99,5.24,6.36,5.49,5.19,5.39,5.68,6.5,5.44,4.03,3.5,4.95,6.07,6.5,5.24,6.6
"6332",-1.89,6.46,2.09,-2.38,1.89,1.84,-1.07,2.96,1.89,1.41,1.41,1.41,-2.14,3.01,-6.31,-0.58,-2.77,-2.43,-0.87,2.09,0.63,1.8,1.17,1.41,0.49,2.23,2.62,3.06,1.36,2.52,-8.3,5.34,-1.65,1.17,-1.12,1.12,-6.17,-1.89,2.23,1.8,6.46,2.43,1.55,2.91,1.17,1.94,1.17,1.46,6.5,2.62,2.67,0.97,3.35,-4.71,1.17,3.5,-5.1,1.41,2.52,-1.26,1.02,-0.83,3.2,2.09,0.29,3.59,1.65,-0.1,1.17,1.17,7.14,1.5,3.3,3.11,-1.07,1.41,1.55,2.82,2.82,0.92,1.84,0.15,0.05,5.39,-0.1,5.87,0.78,6.46,5.58,-0.1,8.93,8.79,8.79,8.79,1.75,0.53,-0.68,-2.18,0.29,1.84
"6333",-3.88,2.96,-3.5,5.68,-2.48,6.02,2.86,-0.83,-3.64,-6.07,3.3,6.07,-3.45,0.49,-2.67,-4.08,3.88,-7.52,-2.72,-4.85,4.85,2.23,3.64,-6.75,2.82,5.39,6.89,5.19,5.63,-1.02,6.17,3.69,-6.26,6.21,2.72,-0.49,-0.15,5.53,9.13,-2.72,-5.24,5.97,-5.87,-8.06,-3.25,0.63,5.1,5.87,6.89,3.79,2.82,1.6,2.72,4.27,3.4,2.14,-7.72,-9.42,2.86,-5.19,6.75,6.89,4.13,-4.03,4.66,5.53,-9.76,6.31,5.92,2.77,3.83,6.6,4.27,2.96,3.06,3.06,3.06,3.06,1.41,3.88,4.17,3.59,3.11,1.46,1.07,2.23,1.65,1.89,3.54,3.74,8.45,6.5,6.65,6.65,6.99,-0.44,9.27,9.03,0.19,4.27
"6334",4.22,-5,0.24,-5.44,-6.17,-3.54,3.3,4.47,-1.8,-4.42,-3.98,2.14,4.9,-5.15,-0.05,-6.5,1.26,1.41,-4.56,-6.36,2.82,-4.32,-5.87,-6.21,3.35,1.46,5.53,-4.85,5.15,-5.63,4.32,-3.01,-6.17,-5.58,6.31,4.51,3.74,-4.51,-4.13,-3.54,5.78,2.14,3.45,4.76,-4.85,-0.44,-8.16,-3.4,4.17,3.5,-5.73,-4.27,-3.59,5.34,-8.54,2.62,-5.29,-4.76,-6.84,5.39,4.17,3.88,-5.15,1.02,3.74,4.81,-6.26,-5.63,3.64,-7.91,1.99,2.52,2.57,-0.83,-4.37,-4.9,-5.15,-2.57,-6.36,5.05,5.29,-3.5,-3.93,0.92,4.13,3.5,-2.82,6.41,4.08,4.81,1.5,2.14,-3.59,2.86,0,3.4,2.43,-4.47,-3.2,2.09
"6335",6.8,6.8,6.99,3.01,5.68,8.3,8.83,2.23,4.32,-5.49,7.09,7.33,7.33,5.63,2.43,-1.75,0.87,1.6,9.03,2.48,1.75,6.26,2.96,0.05,-0.29,1.46,4.61,-0.53,8.3,5.19,7.82,7.04,6.99,1.17,7.09,6.6,-5,0.58,2.62,6.07,7.72,6.12,4.56,-4.51,7.14,-2.91,8.16,8.54,1.07,7.18,8.16,6.5,8.74,8.4,-5.05,1.55,-9.81,-6.41,4.56,-0.29,7.57,2.28,-4.95,-3.3,1.17,6.5,6.55,6.89,8.3,0.97,3.93,8.4,6.02,2.09,2.18,7.96,0.53,7.77,3.79,6.6,8.25,2.72,3.54,6.84,4.9,1.75,7.14,2.28,6.65,3.06,4.9,2.04,5.78,2.48,-4.56,-4.13,2.77,7.38,4.03,7.62
"6336",2.23,-5.78,3.45,2.18,2.23,-5.29,-9.85,-5.1,-2.18,6.07,4.51,-4.32,-4.51,-0.63,-9.71,-4.27,-2.48,-9.81,-9.9,-9.9,7.18,-4.13,-9.71,-1.6,4.22,-2.62,7.77,-8.74,-6.7,6.75,8.69,-0.39,5,7.33,2.23,5.49,-0.24,3.98,7.96,-6.31,5.87,-9.37,9.17,-9.56,2.04,-9.71,-3.64,3.93,-9.37,4.13,-4.03,5.44,0.97,-1.8,-1.7,0.34,-9.9,-9.61,5.05,-1.99,-2.57,0.44,-0.63,4.81,0.44,-4.47,7.43,-9.51,0.97,-7.52,-9.32,-9.32,-9.27,-9.27,-9.37,-9.37,-9.66,-9.37,-9.17,-9.17,-9.17,-9.32,7.57,-9.61,-2.96,6.84,-9.47,-1.94,-1.99,4.9,3.79,-2.04,2.62,7.91,-9.42,-9.71,1.21,1.12,4.71,8.3
"6337",8.93,8.93,3.83,-9.76,-2.48,-9.81,-6.12,-9.81,8.98,8.83,8.93,5.58,6.46,9.08,8.54,-9.76,4.32,8.74,-4.17,8.3,-0.63,4.22,8.83,-9.76,4.95,5.15,7.18,2.91,9.03,8.98,3.64,-9.13,-9.42,5.19,8.69,7.48,-4.85,9.08,4.61,8.59,4.76,1.07,-7.77,3.79,8.06,5.87,5.97,7.57,2.33,8.64,-9.66,-9.85,8.59,8.83,1.75,9.13,-9.51,-6.12,0.63,8.5,3.4,5.44,9.03,-2.14,2.96,8.59,-9.76,2.86,-9.32,9.03,9.08,9.08,-9.9,5.1,-9.61,-9.61,5.15,2.33,-9.66,-9.66,5.19,-9.66,-9.76,0.87,-9.76,-4.71,9.22,9.17,9.03,-9.51,6.26,-2.62,8.69,-5.78,5.58,-9.71,-4.85,2.28,-3.69,-9.81
"6338",-6.6,-7.67,6.99,-8.01,7.38,7.62,7.82,-5.97,-7.67,6.75,-8.59,7.14,6.94,6.31,6.55,-6.94,-5.97,6.89,6.89,-6.41,-8.16,6.26,-7.72,-6.55,-8.4,7.57,6.8,6.6,6.6,6.17,7.57,6.75,-7.77,5.92,5.53,6.75,-7.77,7.57,4.71,-6.89,-8.3,7.57,7.09,7.28,-6.65,5.83,7.28,6.55,-7.67,6.75,7.77,7.91,5.97,5.92,7.38,5.87,7.33,7.28,7.09,7.86,7.57,7.57,7.52,-5.44,7.57,7.57,7.96,7.57,7.57,-7.62,6.26,6.36,7.09,7.82,-8.11,7.18,-6.55,-6.5,7.18,7.18,8.35,6.84,6.84,-7.72,-7.67,-7.67,6.26,7.72,6.5,-6.7,6.5,6.99,6.99,7.28,-8.16,5.49,-6.02,-7.23,6.8,-6.75
"6339",3.59,-0.78,-2.18,-4.81,-6.84,-5.05,-2.62,-3.25,4.85,0.19,5.68,2.09,-3.93,5.29,-3.93,-7.33,-3.16,-6.89,-6.89,-2.62,-0.1,0.19,-6.8,-2.43,-1.75,1.36,1.41,4.17,2.96,-2.18,0.73,3.2,-3.74,6.5,1.36,3.93,-5.63,1.21,0.15,-5.05,-4.61,2.23,-4.03,-6.89,2.33,6.5,6.65,-3.16,5.97,4.13,-2.18,-1.84,2.33,4.03,3.69,4.37,-6.5,-4.51,0.49,-1.84,0.05,5.15,0.97,-4.61,5.24,1.8,-1.75,5.34,3.93,-0.29,-6.5,2.09,-6.99,-6.99,-5.73,-0.68,-8.35,-8.35,-8.5,1.75,5.53,-7.43,2.23,-7.43,-4.95,-9.27,4.71,4.95,4.08,-8.64,4.27,-6.31,4.22,-6.41,-6.7,-6.7,-6.7,-6.84,-6.55,-6.99
"6340",8.3,3.01,8.69,4.66,1.75,7.72,-2.72,0.1,3.74,7.86,5.68,4.27,0.63,5.83,1.6,-0.58,-6.94,1.89,-0.68,-2.86,0.78,6.07,5.44,3.74,7.82,1.02,1.7,-2.72,8.11,0.97,1.46,6.99,2.48,6.7,-3.98,2.72,4.42,2.72,2.72,-3.16,7.38,5.83,4.9,4.56,5.39,1.36,6.5,-0.92,9.08,3.74,6.55,7.52,8.4,-3.74,7.38,7.86,7.33,-3.11,2.86,4.51,1.17,5.78,7.57,5.39,8.3,5.05,8.45,7.57,5.05,5.15,-4.42,7.86,-0.19,-0.39,0.78,2.62,-3.5,0.68,0.97,-0.05,7.18,-1.5,2.28,-0.58,1.26,1.12,-2.86,2.33,5,4.27,6.36,7.96,7.18,6.55,5.68,6.36,8.93,-1.02,-1.75,2.38
"6341",0.63,5.87,6.5,0.29,-3.4,-2.38,-0.78,-3.74,4.22,7.09,6.65,1.02,5.73,3.11,3.83,6.26,-4.56,-3.2,1.8,1.26,6.26,7.52,0.49,7.52,3.79,7.38,6.55,6.26,5.29,-2.52,1.55,-0.87,-0.63,1.8,-0.44,1.84,-3.74,-7.18,6.65,5.87,6.02,-3.11,8.2,-2.62,-1.07,7.33,-3.11,4.08,6.36,-2.43,0.24,0.15,6.02,6.55,-6.12,6.89,-3.69,-6.21,2.67,8.2,1.99,3.35,-2.09,7.86,-0.68,1.94,1.8,5.83,-0.24,-2.67,-4.61,-1.46,-2.48,-2.52,0,-1.21,2.18,2.48,3.35,1.75,8.45,0.68,4.27,-0.92,1.89,1.89,1.02,1.07,3.64,-2.38,-1.21,-3.11,-2.14,6.36,6.17,6.41,-3.01,3.59,1.46,6.65
"6342",-3.2,-3.2,-3.2,-3.2,2.09,0.49,-0.34,-2.18,-3.2,0.39,0.78,0.78,5.68,0.78,-3.16,-1.7,1.46,1.07,0.87,0.39,7.86,3.54,0.49,2.33,0.39,8.5,8.16,0.39,5.73,-3.2,8.35,7.96,-3.2,5.53,5.73,7.52,0.49,0.19,1.26,7.28,0.49,1.55,0.39,-3.2,0.49,7.62,1.26,1.12,1.6,7.62,0.49,0.49,7.52,0.24,-4.13,3.59,-3.2,-3.2,0.78,-4.22,7.33,5.78,0.49,0.39,8.11,7.57,0.49,5.49,7.09,0.49,4.95,8.06,7.04,4.27,5.24,3.79,1.89,6.65,5.39,7.18,1.21,1.26,1.41,5.19,0.15,0.05,4.27,6.36,7.28,-0.34,7.48,3.69,5.44,-6.17,3.01,-0.58,-0.78,-0.63,6.26,-4.71
"6343",0.34,-1.36,-0.24,-0.24,3.01,-6.41,0.68,2.62,-0.15,-0.1,1.26,2.04,-9.66,-0.19,-9.22,-0.58,-0.68,3.93,2.04,9.08,-0.15,0.73,3.35,-0.24,-0.44,3.74,1.89,8.98,1.46,-0.1,-0.49,1.99,4.32,1.94,2.62,1.55,-0.15,7.28,0.78,7.48,-1.36,-6.07,-0.53,-1.8,-0.39,-7.91,0,0.49,2.82,2.43,-0.49,-0.44,1.46,1.46,1.12,2.82,-0.24,-0.24,-0.44,-0.49,-6.36,2.04,1.17,-0.49,0.63,3.59,-0.49,4.85,3.83,-0.44,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.15,-0.15,0.15,-0.63,-0.49,-0.44,-0.1,-9.95,-0.39,8.98,-0.73,-0.15,-0.24,2.77,-0.29,0,-2.62,8.59,-0.24,-0.34,-0.34,-0.49,-0.19,0.19
"6344",2.43,-1.12,-2.09,-0.15,-1.94,0.24,-4.9,3.88,3.79,2.82,4.27,6.21,5.1,6.5,0.92,-1.7,1.89,1.55,0.29,-9.42,2.96,8.93,1.7,1.41,9.03,3.2,8.98,-3.45,8.88,0.39,8.88,-9.71,3.06,8.25,-0.97,9.03,2.67,8.54,3.35,4.81,2.33,5.83,7.96,8.45,1.12,8.54,-0.29,3.69,4.51,1.75,1.26,3.11,8.45,-1.75,8.54,5.05,2.33,3.69,0.68,1.31,5.53,0.92,3.11,-8.98,1.75,8.45,5.83,1.46,-0.58,5.78,-0.34,8.45,7.91,8.4,-1.26,8.59,8.88,8.59,0.29,8.59,-0.58,-9.76,-9.32,-9.71,-0.58,-9.51,8.59,-9.42,-9.76,-0.39,8.5,8.88,8.79,-0.39,8.45,8.79,8.74,-0.73,8.64,8.98
"6345",6.31,-9.95,-9.42,-8.5,2.57,8.64,-9.61,-9.37,-7.52,8.2,5,8.74,-4.17,4.22,-8.74,-6.21,8.45,-9.66,8.35,-3.59,5.49,-0.73,-3.83,-9.95,9.22,5.34,8.25,-9.95,8.74,-9.42,-9.47,7.91,-3.3,5.53,4.27,-9.81,-9.51,4.66,8.69,-9.81,-8.93,8.74,1.41,-2.14,9.22,4.13,3.16,-9.85,8.2,8.93,8.35,-1.07,4.95,4.61,1.46,8.69,-9.81,-7.86,8.98,-9.81,-7.48,-0.49,9.17,-9.85,9.17,6.12,1.5,5.29,8.3,2.38,-9.27,8.93,9.37,-7.57,-9.95,2.82,8.11,3.06,3.06,9.17,-9.76,-3.45,8.06,-3.3,-9.85,-8.69,9.32,6.75,9.03,-9.37,-9.85,9.37,5.63,-7.28,-0.53,3.3,7.33,8.25,3.79,-9.51
"6346",8.5,9.08,9.08,8.5,4.13,8.98,8.74,9.17,8.5,9.08,9.08,8.88,-9.66,9.13,-9.42,-0.34,9.08,4.13,4.13,-6.94,8.93,8.98,9.08,8.5,9.08,9.17,9.08,8.93,9.13,9.08,9.08,8.93,8.54,8.88,9.13,9.08,8.88,8.83,8.83,9.03,9.13,8.83,8.83,8.5,9.08,8.88,9.32,8.98,9.17,8.98,9.13,9.03,9.08,8.88,9.08,9.17,8.5,8.5,9.08,9.08,8.98,8.83,8.83,8.79,9.22,9.03,8.5,9.08,9.08,9.08,8.4,8.4,8.4,8.4,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.25,8.25,8.25,8.25,8.25,8.25,8.83,8.74,8.83,8.93,8.83,8.83,8.98,9.08,8.79,8.74,8.88
"6347",3.69,1.7,2.48,-2.57,0.05,3.59,-4.13,-0.44,2.14,4.42,-2.43,0.19,-2.57,1.65,-3.35,-3.79,-5.97,-5.34,-5.34,-5.34,-0.83,1.46,-2.43,3.74,3.74,2.09,3.4,1.89,0.29,3.5,1.46,0.78,1.46,2.91,2.82,-0.97,-7.09,1.94,2.52,3.45,4.32,1.99,1.07,-1.65,3.69,3.35,4.22,3.35,0.44,0.97,1.7,0.87,2.96,2.28,3.83,0.34,-2.62,-9.47,-0.53,2.82,3.4,0.73,-8.64,6.55,-2.72,2.96,2.09,0.53,-7.52,0.73,7.67,3.59,3.59,1.26,-0.05,3.93,2.57,4.85,3.25,2.57,5.1,-6.5,-8.2,2.48,5.87,3.45,3.01,3.01,1.8,4.03,8.93,7.52,3.11,4.08,4.08,2.62,2.28,4.51,0.92,1.65
"6348",-9.42,-9.51,-9.51,-9.51,-2.67,-9.42,-8.16,-0.63,-9.47,-9.61,-9.37,-9.37,2.04,-9.37,2.33,1.31,2.33,-4.51,-6.46,-7.57,-9.13,-9.71,-9.71,-9.51,-9.56,-9.37,-9.13,-9.37,-8.93,-9.47,-3.93,-9.13,-9.51,-9.56,-9.13,-8.64,-9.51,-9.37,-4.85,-9.71,-9.47,-9.13,-9.42,-9.51,-9.37,-2.72,-4.22,3.11,-9.13,4.13,-9.42,-9.56,-8.83,-9.13,-9.42,-9.32,-9.66,-9.51,-9.42,-9.51,-9.37,-8.79,-9.71,-9.51,-9.13,-9.13,-9.42,-9.13,-9.13,-9.37,-0.92,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.84,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-9.66,-1.94,-1.94,-1.94,-1.94,-0.44
"6349",2.43,-7.67,1.07,1.8,-3.88,1.12,-3.98,-4.66,2.52,2.14,0.29,1.26,-1.31,-0.58,-8.2,-2.28,-4.37,-0.49,-0.44,-6.02,1.17,2.67,2.96,1.41,2.48,-0.29,-0.87,-6.02,4.51,-0.58,1.65,-1.46,-0.92,2.33,0.97,-0.78,-0.49,0.49,-0.39,1.7,2.28,1.07,1.41,3.16,-0.39,0.53,0.73,-1.12,-2.28,-0.19,2.04,-0.44,0.73,-0.73,2.86,1.6,2.28,0,-5.97,-0.58,0.92,-1.07,-5.1,2.43,-0.53,0.92,2.33,-0.78,2.86,1.21,-5.87,3.5,2.62,2.52,2.52,2.48,2.57,-0.63,-0.68,-0.73,2.82,-0.19,-3.35,-6.7,3.01,3.88,6.7,3.01,3.88,-6.99,3.4,3.11,1.89,2.91,3.59,1.31,2.77,-8.16,-3.83,-5.63
"6350",3.79,4.37,3.01,2.77,0.15,5.15,-1.17,-0.73,4.9,4.08,5.15,3.79,1.55,4.56,-0.44,-0.63,-1.31,0.05,3.93,-0.1,4.27,3.45,3.4,4.47,1.8,3.93,5.19,1.8,4.22,3.93,4.51,4.95,4.08,4.22,5.1,4.95,3.16,2.77,4.61,4.13,3.93,4.03,1.89,3.54,3.83,2.48,5.15,4.27,4.95,5.39,3.16,4.71,5.73,5.19,3.45,3.3,2.04,2.77,1.94,5.24,5.1,4.08,3.06,2.86,4.56,4.95,2.28,5.34,4.95,4.47,-0.24,5.39,5,4.51,4.9,3.83,4.9,4.81,4.17,4.76,5.1,4.66,4.66,5.15,4.17,2.96,4.66,4.03,5.53,2.77,3.25,5.1,3.5,2.28,3.3,4.42,5.15,5.29,1.46,5.1
"6351",-3.01,-8.25,-9.17,-4.03,1.8,2.23,-0.05,-3.98,1.02,-0.53,-0.58,-5.05,-6.7,1.6,-2.23,4.13,3.45,4.13,2.28,1.41,1.99,4.95,3.98,-4.95,4.95,7.72,-1.94,3.79,2.96,-1.94,0.83,5.87,-4.47,-1.8,1.6,1.94,0.73,5.05,6.65,-7.33,7.82,9.22,0.87,-0.05,2.86,2.18,7.77,-0.19,2.04,5.29,-1.31,-5.39,5.87,8.35,2.52,3.2,-2.96,-4.51,3.4,-7.91,1.94,2.57,7.04,-0.58,9.32,-5.92,4.76,3.74,3.11,5.58,8.06,6.5,1.65,-2.52,2.91,5.78,1.07,1.75,0.63,-2.43,3.35,4.51,7.91,0.19,-1.84,5.78,1.99,4.61,8.4,3.35,1.55,4.71,5.44,4.17,2.04,6.02,7.23,3.25,1.94,-0.63
"6352",9.22,0,9.32,-9.81,9.22,9.37,8.98,5.05,6.17,0.39,9.27,1.36,8.83,9.13,-6.02,8.98,-2.38,4.76,5.15,8.98,8.5,6.17,-4.27,-5.92,0.92,8.83,8.98,8.88,7.52,8.06,8.74,9.22,-0.29,8.83,9.13,9.22,0.92,4.71,-5.97,-0.05,0.58,8.5,-9.51,-9.85,1.21,8.06,1.84,9.22,8.98,8.64,6.94,8.01,9.13,9.08,9.32,9.22,-9.08,8.45,4.51,-6.46,8.83,9.17,5.87,-0.53,9.03,9.32,-9.08,9.03,9.17,9.37,4.9,-7.52,6.21,-7.67,-9.85,6.12,6.02,0.19,6.6,-0.83,5.73,7.18,-9.95,-5.73,6.17,-9.95,4.37,6.99,9.22,6.55,8.98,9.37,8.69,6.02,7.82,4.13,6.94,5.34,8.4,9.32
"6353",8.98,8.93,9.17,8.79,4.51,8.83,9.08,6.75,8.64,8.2,8.2,8.83,5.68,8.45,4.27,4.27,-1.12,5.83,9.17,9.03,8.45,7.38,8.06,8.59,8.79,8.79,9.03,8.69,8.88,8.4,8.2,8.2,8.93,8.88,8.2,7.91,8.64,8.93,8.98,8.74,-3.3,7.82,8.64,8.54,8.59,8.83,8.54,8.54,9.37,9.03,7.67,9.03,8.74,8.45,8.79,6.31,8.3,8.3,8.83,7.67,8.74,8.88,9.17,8.54,8.35,7.86,8.69,7.62,8.79,8.83,8.93,8.16,8.45,8.69,8.54,8.54,7.52,8.25,8.98,8.4,8.74,7.48,8.25,8.54,8.98,8.93,8.5,8.64,7.52,8.5,8.59,8.83,8.98,8.64,8.54,8.35,8.69,8.64,9.08,8.83
"6354",7.23,2.23,1.8,7.86,7.67,6.75,7.62,1.6,3.59,4.71,6.36,8.25,9.03,8.64,-1.46,7.82,5.58,8.83,8.88,6.8,8.88,4.95,4.9,4.56,5.83,7.96,7.28,3.74,8.25,6.21,7.67,9.08,4.51,8.5,8.93,8.79,5.29,7.96,8.35,8.25,6.07,7.62,5.34,2.23,8.64,0.39,6.26,-3.2,7.43,8.4,4.03,4.51,8.5,7.33,4.95,8.64,-0.15,-2.33,4.37,0.19,0.63,7.86,6.36,2.72,5.92,8.59,4.51,8.69,8.83,5.92,-1.94,6.6,5.15,3.06,5.29,8.4,4.32,7.14,7.48,5.83,0.73,8.4,7.28,3.35,3.35,2.96,5.83,3.64,7.62,4.22,3.11,6.7,6.17,6.21,8.16,7.82,8.01,4.27,7.57,2.28
"6355",-2.57,-9.9,-6.5,-9.51,2.38,7.14,-0.1,-8.59,1.21,0.53,0.53,-8.11,-8.54,-8.98,-8.54,1.89,2.14,-6.55,-6.55,-9.71,-9.42,-7.33,-9.47,-4.32,-4.61,-7.96,-1.94,-4.42,-6.99,2.33,-7.86,7.62,-8.4,-5.34,0.73,4.37,-6.99,4.27,9.03,4.17,-8.83,-8.06,0.92,1.6,8.16,-4.17,8.45,-3.64,8.59,4.03,-9.71,-9.9,-4.37,2.57,6.55,-6.8,3.93,-4.9,-7.23,-7.18,1.75,8.54,-4.08,-3.64,0.73,0.92,2.33,7.57,-4.85,1.31,-9.13,-3.93,3.4,-4.9,0.1,3.88,5.05,5.05,0.83,3.93,-0.49,1.75,4.22,9.03,8.98,2.14,1.21,2.18,8.4,8.69,8.54,2.96,4.27,7.96,-0.97,-2.57,-8.5,-9.56,2.04,-9.03
"6356",2.96,-4.17,-0.49,-0.87,0.87,0.83,-0.63,6.02,1.17,1.65,3.25,2.23,0.92,2.04,-1.41,-1.02,2.48,-0.97,-1.21,-1.46,2.23,-0.73,0.24,-0.29,-0.44,1.84,2.72,3.06,0.24,-0.49,3.98,2.48,-0.34,1.5,1.36,0.49,-0.53,4.61,4.13,4.13,-0.15,4.08,1.75,0.73,3.25,-1.46,2.62,0.87,1.75,4.32,4.42,2.43,2.09,6.31,0.1,1.5,0.78,-0.83,1.65,-0.1,3.59,2.38,0.63,-0.44,2.14,2.52,-0.53,1.26,2.72,0.63,2.33,0.29,4.42,1.75,1.75,-0.34,2.48,6.41,5.05,5.15,0.97,4.22,-0.19,3.98,1.8,3.98,6.7,3.64,6.55,6.17,0.78,0.83,1.55,2.82,1.46,-0.53,-0.92,0,2.82,2.86
"6357",2.38,-2.82,3.74,1.21,-0.34,-6.94,3.93,-7.04,1.41,4.03,2.38,5.24,-6.6,4.47,3.79,3.64,-2.04,-1.99,1.65,-2.48,-3.69,3.54,2.04,3.25,-4.56,5.15,4.13,3.45,4.51,-1.5,3.4,-2.28,-1.89,3.16,-4.51,4.95,5.87,5.92,5,-0.44,2.57,4.51,1.21,2.18,7.23,2.96,6.07,2.04,0.05,5.34,-4.37,-4.81,4.37,-1.02,7.23,3.79,2.82,0.58,3.5,-1.89,2.77,-5.83,1.65,2.67,4.51,3.64,5.1,3.4,1.94,1.99,8.54,5.34,1.99,-6.75,-4.17,3.35,-6.07,3.88,2.33,5.92,6.46,0.15,2.86,3.45,0.1,4.95,-4.03,3.79,3.16,-4.17,0.68,1.6,1.55,3.45,2.23,1.84,4.51,4.71,1.46,1.26
